i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
60294,3.273573e+03,-0.380081,0.389770,7.981455,6.778215e+03,-6.951012e+03,-1.423381e+05,1.006086e+00
60295,3.273573e+03,1.178297,2.684869,7.443326,-2.101328e+04,-4.788088e+04,-1.327413e+05,1.006086e+00
60296,3.273679e+03,0.074067,-1.398945,7.876387,-1.320904e+03,2.494864e+04,-1.404666e+05,1.006086e+00
60297,3.273679e+03,3.043829,-4.704188,5.710142,-5.428331e+04,8.389397e+04,-1.018341e+05,1.006086e+00
60298,3.273721e+03,0.732089,1.149023,-7.883133,-1.305608e+04,-2.049169e+04,1.405878e+05,1.006086e+00
60299,3.273721e+03,-0.588380,0.546218,-7.959614,1.049318e+04,-9.741264e+03,1.419518e+05,1.006086e+00
60300,3.273869e+03,1.961269,-7.691132,-0.999954,-3.497808e+04,1.371668e+05,1.783360e+04,1.006086e+00
60301,3.273869e+03,4.915452,-4.088911,4.808237,-8.766418e+04,7.292331e+04,-8.575206e+04,1.006086e+00
60302,3.273954e+03,-6.957547,3.925935,0.423772,1.240853e+05,-7.001763e+04,-7.557813e+03,1.006086e+00
60303,3.273954e+03,-7.239599,3.296627,0.848795,1.291156e+05,-5.879415e+04,-1.513796e+04,1.006086e+00
60304,3.274144e+03,-2.414971,-7.240274,-2.397155,4.307138e+04,1.291314e+05,4.275364e+04,1.006086e+00
60305,3.274144e+03,1.363068,0.404514,7.872637,-2.431053e+04,-7.214568e+03,-1.404097e+05,1.006086e+00
60306,3.274250e+03,5.971746,0.609592,5.288350,-1.065087e+05,-1.087235e+04,-9.432008e+04,1.006086e+00
60307,3.274250e+03,7.287382,-2.167715,-2.488991,-1.299737e+05,3.866216e+04,4.439227e+04,1.006086e+00
60308,3.274334e+03,2.629395,-1.518488,7.401383,-4.689703e+04,2.708326e+04,-1.320087e+05,1.006086e+00
60309,3.274334e+03,-3.390015,-6.747660,2.641379,6.046320e+04,1.203491e+05,-4.711077e+04,1.006086e+00
60310,3.274440e+03,7.584243,0.170580,-2.539717,-1.352723e+05,-3.042462e+03,4.529831e+04,1.006086e+00
60311,3.274440e+03,1.651829,5.927700,5.112126,-2.946196e+04,-1.057262e+05,-9.117969e+04,1.006086e+00
60312,3.274482e+03,-0.448277,0.965739,-7.928833,7.995508e+03,-1.722500e+04,1.414193e+05,1.006086e+00
60313,3.274482e+03,0.011483,-4.365162,-6.704121,-2.048127e+02,7.785736e+04,1.195752e+05,1.006086e+00
60314,3.274672e+03,4.532580,-4.029060,5.217508,-8.084580e+04,7.186472e+04,-9.306259e+04,1.006086e+00
60315,3.274672e+03,2.843283,-2.611416,7.006871,-5.071449e+04,4.657877e+04,-1.249787e+05,1.006086e+00
60316,3.274820e+03,1.088079,-3.171078,7.263632,-1.940806e+04,5.656252e+04,-1.295614e+05,1.006086e+00
60317,3.274820e+03,-3.533865,1.332753,7.052345,6.303354e+04,-2.377232e+04,-1.257927e+05,1.006086e+00
60318,3.274905e+03,-3.799820,-1.837104,6.796059,6.777826e+04,3.276884e+04,-1.212229e+05,1.006086e+00
60319,3.274905e+03,0.050954,4.168537,6.827935,-9.088729e+02,-7.435515e+04,-1.217914e+05,1.006086e+00
60320,3.275095e+03,-0.367532,5.932578,-5.354385,6.555949e+03,-1.058238e+05,9.551017e+04,1.006086e+00
60321,3.275095e+03,-7.499542,-0.858474,2.649509,1.337749e+05,1.531324e+04,-4.726126e+04,1.006086e+00
60322,3.275201e+03,-0.068340,-4.766101,6.424921,1.219050e+03,8.501788e+04,-1.146080e+05,1.006086e+00
60323,3.275201e+03,1.650240,4.690716,-6.266889,-2.943705e+04,-8.367315e+04,1.117890e+05,1.006086e+00
60324,3.275285e+03,6.618471,1.239788,4.319579,-1.180620e+05,-2.211567e+04,-7.705379e+04,1.006086e+00
60325,3.275285e+03,-3.655587,-6.580455,2.708191,6.520933e+04,1.173839e+05,-4.830942e+04,1.006086e+00
60326,3.275391e+03,-4.565657,6.321121,-1.788354,8.144472e+04,-1.127596e+05,3.190165e+04,1.006086e+00
60327,3.275391e+03,-1.034855,0.601196,-7.909971,1.846032e+04,-1.072447e+04,1.411024e+05,1.006086e+00
60328,3.275433e+03,-1.961993,1.854076,-7.530803,3.499934e+04,-3.307424e+04,1.343395e+05,1.006086e+00
60329,3.275433e+03,1.153366,1.856077,7.695760,-2.057451e+04,-3.310994e+04,-1.372821e+05,1.006086e+00
60330,3.275581e+03,-4.918446,-1.953498,5.999394,8.774052e+04,3.484860e+04,-1.070236e+05,1.006086e+00
60331,3.275581e+03,-1.384353,2.817649,7.358289,2.469557e+04,-5.026424e+04,-1.312650e+05,1.006086e+00
60332,3.275623e+03,0.697884,-6.388016,4.765104,-1.244967e+04,1.139570e+05,-8.500557e+04,1.006086e+00
60333,3.275623e+03,-0.443589,0.392975,-7.978020,7.913274e+03,-7.010360e+03,1.423214e+05,1.006086e+00
60334,3.275772e+03,1.528775,-0.140960,7.851304,-2.727272e+04,2.514666e+03,-1.400640e+05,1.006086e+00
60335,3.275772e+03,0.012185,-0.017979,7.999971,-2.173837e+02,3.207295e+02,-1.427162e+05,1.006086e+00
60336,3.275920e+03,5.333372,-3.552915,-4.788730,-9.514732e+04,6.338398e+04,8.543091e+04,1.006086e+00
60337,3.275920e+03,6.708788,-3.403796,2.721459,-1.196847e+05,6.072370e+04,-4.855080e+04,1.006086e+00
60338,3.276300e+03,-5.825978,-1.242306,5.339912,1.039414e+05,2.216401e+04,-9.526953e+04,1.006086e+00
60339,3.276300e+03,-0.932201,-2.004256,-7.688560,1.663143e+04,3.575799e+04,1.371718e+05,1.006086e+00
60340,3.276342e+03,0.448368,7.186658,3.485817,-7.999398e+03,-1.282182e+05,-6.219096e+04,1.006086e+00
60341,3.276342e+03,7.945203,-0.390217,-0.849401,-1.417515e+05,6.961910e+03,1.515429e+04,1.006086e+00
60342,3.276384e+03,-0.437855,-5.325133,5.954095,7.811889e+03,9.500707e+04,-1.062285e+05,1.006086e+00
60343,3.276384e+03,-4.077493,-2.840375,-6.269475,7.274761e+04,5.067587e+04,1.118553e+05,1.006086e+00
60344,3.276723e+03,-1.950959,4.727911,-6.151472,3.480935e+04,-8.435625e+04,1.097557e+05,1.006086e+00
60345,3.276723e+03,-0.284755,1.275604,-7.892512,5.080645e+03,-2.275956e+04,1.408196e+05,1.006086e+00
60346,3.276765e+03,7.489501,-2.786883,0.375036,-1.336299e+05,4.972439e+04,-6.691505e+03,1.006086e+00
60347,3.276765e+03,6.136044,-1.876097,4.777994,-1.094811e+05,3.347387e+04,-8.525037e+04,1.006086e+00
60348,3.277252e+03,0.678567,5.884364,5.377157,-1.210809e+04,-1.049983e+05,-9.594793e+04,1.006086e+00
60349,3.277252e+03,0.938257,2.364867,-7.584661,-1.674190e+04,-4.219779e+04,1.353378e+05,1.006086e+00
60350,3.277400e+03,-0.066105,3.516352,-7.185464,1.179577e+03,-6.274587e+04,1.282176e+05,1.006086e+00
60351,3.277400e+03,2.295578,0.849437,7.616349,-4.096235e+04,-1.515738e+04,-1.359063e+05,1.006086e+00
60352,3.277484e+03,-7.862428,1.288143,0.723130,1.402991e+05,-2.298594e+04,-1.290372e+04,1.006086e+00
60353,3.277484e+03,6.566730,0.726462,4.511132,-1.171784e+05,-1.296318e+04,-8.049778e+04,1.006086e+00
60354,3.277632e+03,6.609084,0.503785,4.479533,-1.179368e+05,-8.989865e+03,-7.993572e+04,1.006086e+00
60355,3.277632e+03,-4.828262,-0.193849,6.375760,8.615867e+04,3.459170e+03,-1.137732e+05,1.006086e+00
60356,3.277865e+03,3.096089,7.341186,-0.721954,-5.525059e+04,-1.310056e+05,1.288347e+04,1.006086e+00
60357,3.277865e+03,-0.908516,7.945146,-0.221938,1.621273e+04,-1.417834e+05,3.960551e+03,1.006086e+00
60358,3.277971e+03,1.855166,1.245376,-7.681627,-3.310650e+04,-2.222445e+04,1.370831e+05,1.006086e+00
60359,3.277971e+03,-0.278457,-7.036414,-3.796228,4.969233e+03,1.255689e+05,6.774588e+04,1.006086e+00
60360,3.278013e+03,-7.303911,-2.584083,1.993840,1.303433e+05,4.611475e+04,-3.558145e+04,1.006086e+00
60361,3.278013e+03,1.105837,-6.446147,4.606986,-1.973443e+04,1.150359e+05,-8.221484e+04,1.006086e+00
60362,3.278161e+03,1.842647,-0.042075,-7.784785,-3.288405e+04,7.508770e+02,1.389280e+05,1.006086e+00
60363,3.278161e+03,5.081828,-2.981316,5.411727,-9.069078e+04,5.320484e+04,-9.657819e+04,1.006086e+00
60364,3.278245e+03,-3.757393,3.408033,6.186058,6.705565e+04,-6.082086e+04,-1.103984e+05,1.006086e+00
60365,3.278245e+03,0.001394,-0.010027,-7.999994,-2.487858e+01,1.789537e+02,1.427705e+05,1.006086e+00
60366,3.278393e+03,0.624101,-7.918564,-0.952282,-1.113816e+04,1.413205e+05,1.699512e+04,1.006086e+00
60367,3.278393e+03,0.557566,4.828725,-6.353938,-9.950730e+03,-8.617694e+04,1.133970e+05,1.006086e+00
60368,3.278542e+03,-0.814355,-1.108192,-7.880910,1.453391e+04,1.977804e+04,1.406516e+05,1.006086e+00
60369,3.278542e+03,-0.819831,-0.178267,-7.955884,1.463164e+04,3.181546e+03,1.419897e+05,1.006086e+00
60370,3.278584e+03,-1.650339,-7.342180,2.714549,2.945400e+04,1.310377e+05,-4.844722e+04,1.006086e+00
60371,3.278584e+03,7.300389,0.563634,-3.222830,-1.302918e+05,-1.005932e+04,5.751864e+04,1.006086e+00
60372,3.278774e+03,-0.295491,0.320006,7.988134,5.273846e+03,-5.711388e+03,-1.425703e+05,1.006086e+00
60373,3.278774e+03,5.350832,-4.959488,-3.282085,-9.550038e+04,8.851577e+04,5.857787e+04,1.006086e+00
60374,3.278816e+03,6.387821,0.493657,4.790829,-1.140090e+05,-8.810727e+03,-8.550614e+04,1.006086e+00
60375,3.278816e+03,3.678708,4.160522,5.758226,-6.565714e+04,-7.425648e+04,-1.027721e+05,1.006086e+00
60376,3.278922e+03,2.683892,-7.438426,-1.211010,-4.790256e+04,1.327623e+05,2.161431e+04,1.006086e+00
60377,3.278922e+03,-4.897982,5.369324,-3.343670,8.742000e+04,-9.583259e+04,5.967839e+04,1.006086e+00
60378,3.279113e+03,1.110620,0.433177,7.910681,-1.982311e+04,-7.731646e+03,-1.411953e+05,1.006086e+00
60379,3.279113e+03,6.934344,-2.876236,-2.764441,-1.237689e+05,5.133703e+04,4.934165e+04,1.006086e+00
60380,3.279155e+03,1.748793,0.220279,7.803410,-3.121386e+04,-3.931710e+03,-1.392815e+05,1.006086e+00
60381,3.279155e+03,-4.052560,0.306310,-6.890786,7.233333e+04,-5.467263e+03,1.229923e+05,1.006086e+00
60382,3.279197e+03,-2.938273,1.066981,-7.363973,5.244499e+04,-1.904445e+04,1.314389e+05,1.006086e+00
60383,3.279197e+03,-4.039326,-6.147923,3.144342,7.209758e+04,1.097338e+05,-5.612309e+04,1.006086e+00
60384,3.279303e+03,0.055640,-0.054202,-7.999623,-9.931210e+02,9.674581e+02,1.427869e+05,1.006086e+00
60385,3.279303e+03,6.904897,2.254340,-3.352663,-1.232469e+05,-4.023817e+04,5.984237e+04,1.006086e+00
60386,3.279345e+03,3.255142,7.306942,0.112461,-5.810206e+04,-1.304239e+05,-2.007349e+03,1.006086e+00
60387,3.279345e+03,5.672296,-0.553238,5.614178,-1.012466e+05,9.874926e+03,-1.002092e+05,1.006086e+00
60388,3.279451e+03,4.236313,6.756500,-0.635110,-7.561651e+04,-1.206009e+05,1.133646e+04,1.006086e+00
60389,3.279451e+03,-0.578101,-0.672326,7.950709,1.031888e+04,1.200075e+04,-1.419170e+05,1.006086e+00
60390,3.279493e+03,-6.742220,-4.124909,-1.235958,1.203467e+05,7.362848e+04,2.206151e+04,1.006086e+00
60391,3.279493e+03,6.612423,-2.054778,4.006712,-1.180299e+05,3.667721e+04,-7.151870e+04,1.006086e+00
60392,3.279535e+03,-0.119392,0.436366,-7.987198,2.131120e+03,-7.789056e+03,1.425702e+05,1.006086e+00
60393,3.279535e+03,0.832605,-7.791967,1.609974,-1.486187e+04,1.390853e+05,-2.873776e+04,1.006086e+00
60394,3.279832e+03,0.026913,0.020794,7.999928,-4.804169e+02,-3.711803e+02,-1.428039e+05,1.006086e+00
60395,3.279832e+03,4.427715,6.349998,2.018136,-7.903755e+04,-1.133515e+05,-3.602502e+04,1.006086e+00
60396,3.280022e+03,-4.342426,-4.135833,5.295112,7.751735e+04,7.382943e+04,-9.452390e+04,1.006086e+00
60397,3.280022e+03,-2.349137,1.696180,7.456844,4.193483e+04,-3.027879e+04,-1.331133e+05,1.006086e+00
60398,3.280403e+03,-1.897243,-5.174966,5.798292,3.386996e+04,9.238451e+04,-1.035123e+05,1.006086e+00
60399,3.280403e+03,2.320441,5.197412,-5.621607,-4.142497e+04,-9.278521e+04,1.003580e+05,1.006086e+00
60400,3.280445e+03,1.927560,3.288455,7.033532,-3.441141e+04,-5.870652e+04,-1.255648e+05,1.006086e+00
60401,3.280445e+03,-1.799947,1.044509,7.724584,3.213322e+04,-1.864689e+04,-1.379017e+05,1.006086e+00
60402,3.280487e+03,7.053630,0.299141,-3.762555,-1.259244e+05,-5.340392e+03,6.717073e+04,1.006086e+00
60403,3.280487e+03,-7.493391,2.795878,0.179347,1.337752e+05,-4.991320e+04,-3.201779e+03,1.006086e+00
60404,3.280594e+03,2.687535,-4.628881,5.945638,-4.797980e+04,8.263809e+04,-1.061458e+05,1.006086e+00
60405,3.280594e+03,-1.931863,-0.707847,-7.730903,3.448900e+04,1.263700e+04,1.380176e+05,1.006086e+00
60406,3.281207e+03,-2.439099,-1.232818,7.518707,4.354860e+04,2.201120e+04,-1.342419e+05,1.006086e+00
60407,3.281207e+03,5.729954,-2.006215,5.209868,-1.023048e+05,3.581973e+04,-9.301898e+04,1.006086e+00
60408,3.281313e+03,-4.545386,6.268816,2.010325,8.115638e+04,-1.119277e+05,-3.589370e+04,1.006086e+00
60409,3.281313e+03,0.420387,-1.580228,-7.831102,-7.505864e+03,2.821445e+04,1.398218e+05,1.006086e+00
60410,3.281397e+03,2.401645,5.220938,5.565421,-4.288113e+04,-9.321933e+04,-9.937004e+04,1.006086e+00
60411,3.281397e+03,-4.746070,-1.469581,-6.270179,8.474062e+04,2.623923e+04,1.119534e+05,1.006086e+00
60412,3.281588e+03,0.128253,5.496062,-5.811785,-2.290018e+03,-9.813450e+04,1.037719e+05,1.006086e+00
60413,3.281588e+03,-1.636368,-2.039254,-7.560671,2.921803e+04,3.641173e+04,1.349989e+05,1.006086e+00
60414,3.281694e+03,-1.028675,-3.948801,-6.881046,1.836773e+04,7.050864e+04,1.228660e+05,1.006086e+00
60415,3.281694e+03,3.657733,-2.054483,-6.811761,-6.531142e+04,3.668424e+04,1.216288e+05,1.006086e+00
60416,3.281884e+03,4.563195,-1.567857,6.381150,-8.148144e+04,2.799601e+04,-1.139433e+05,1.006086e+00
60417,3.281884e+03,3.204584,6.364381,3.636661,-5.722177e+04,-1.136438e+05,-6.493704e+04,1.006086e+00
60418,3.281926e+03,-2.809529,6.301674,4.049130,5.016790e+04,-1.125248e+05,-7.230264e+04,1.006086e+00
60419,3.281926e+03,-3.010750,-7.346685,0.980610,5.376099e+04,1.311849e+05,-1.751011e+04,1.006086e+00
60420,3.281968e+03,-1.783160,4.183027,6.581992,3.184091e+04,-7.469404e+04,-1.175311e+05,1.006086e+00
60421,3.281968e+03,-0.207860,-6.483518,4.681965,3.711647e+03,1.157726e+05,-8.360329e+04,1.006086e+00
60422,3.282117e+03,-1.502776,-2.985615,7.268271,2.683486e+04,5.331370e+04,-1.297885e+05,1.006086e+00
60423,3.282117e+03,-2.430591,-0.232560,-7.618277,4.340273e+04,4.152795e+03,1.360385e+05,1.006086e+00
60424,3.282159e+03,1.607213,-0.845373,-7.791162,-2.869997e+04,1.509580e+04,1.391266e+05,1.006086e+00
60425,3.282159e+03,0.504999,2.545805,-7.567288,-9.017756e+03,-4.546038e+04,1.351289e+05,1.006086e+00
60426,3.282349e+03,3.308832,5.280766,-5.016487,-5.908744e+04,-9.430123e+04,8.958188e+04,1.006086e+00
60427,3.282349e+03,-1.028812,1.068403,7.861302,1.837200e+04,-1.907899e+04,-1.403831e+05,1.006086e+00
60428,3.282456e+03,-6.443480,-3.628142,-3.052564,1.150663e+05,6.479056e+04,5.451201e+04,1.006086e+00
60429,3.282456e+03,0.865973,-5.211513,-6.007514,-1.546435e+04,9.306606e+04,1.072809e+05,1.006086e+00
60430,3.282498e+03,-6.056602,-3.238732,4.102217,1.081582e+05,5.783694e+04,-7.325696e+04,1.006086e+00
60431,3.282498e+03,-4.858364,-0.029852,6.355738,8.676016e+04,5.330993e+02,-1.135001e+05,1.006086e+00
60432,3.282646e+03,-3.747155,2.675174,6.542345,6.691780e+04,-4.777406e+04,-1.168351e+05,1.006086e+00
60433,3.282646e+03,1.629491,0.136829,-7.831094,-2.909994e+04,-2.443527e+03,1.398500e+05,1.006086e+00
60434,3.282730e+03,4.847169,-5.548270,-3.117956,-8.656331e+04,9.908393e+04,5.568211e+04,1.006086e+00
60435,3.282730e+03,-4.135962,-1.116572,6.756263,7.386219e+04,1.994034e+04,-1.206569e+05,1.006086e+00
60436,3.282836e+03,4.291149,-1.597775,-6.559966,-7.663484e+04,2.853438e+04,1.171532e+05,1.006086e+00
60437,3.282836e+03,1.338226,7.431970,2.641018,-2.389914e+04,-1.327262e+05,-4.716546e+04,1.006086e+00
60438,3.282879e+03,-3.399475,5.023758,5.215882,6.071099e+04,-8.971896e+04,-9.315007e+04,1.006086e+00
60439,3.282879e+03,-0.037244,0.177510,-7.997944,6.651297e+02,-3.170139e+03,1.428347e+05,1.006086e+00
60440,3.283069e+03,1.588260,7.729683,-1.315078,-2.836545e+04,-1.380479e+05,2.348656e+04,1.006086e+00
60441,3.283069e+03,0.147199,-0.096653,-7.998062,-2.628900e+03,1.726169e+03,1.428410e+05,1.006086e+00
60442,3.283259e+03,6.681939,4.333043,0.759228,-1.193392e+05,-7.738800e+04,-1.355979e+04,1.006086e+00
60443,3.283259e+03,-2.338599,-3.172922,6.961575,4.176730e+04,5.666828e+04,-1.243335e+05,1.006086e+00
60444,3.283408e+03,-4.109816,-1.123678,-6.771023,7.340284e+04,2.006930e+04,1.209330e+05,1.006086e+00
60445,3.283408e+03,-1.638875,-4.470867,6.428486,2.927091e+04,7.985135e+04,-1.148151e+05,1.006086e+00
60446,3.283450e+03,-2.610914,1.155553,7.473140,4.663219e+04,-2.063874e+04,-1.334739e+05,1.006086e+00
60447,3.283450e+03,-2.137349,0.924399,-7.653576,3.817409e+04,-1.651022e+04,1.366966e+05,1.006086e+00
60448,3.283598e+03,2.967219,-4.624877,5.814303,-5.299718e+04,8.260441e+04,-1.038486e+05,1.006086e+00
60449,3.283598e+03,-3.091550,2.133204,7.063410,5.521783e+04,-3.810092e+04,-1.261588e+05,1.006086e+00
60450,3.283747e+03,-1.252735,-7.816386,-1.155319,2.237546e+04,1.396108e+05,2.063549e+04,1.006086e+00
60451,3.283747e+03,5.434487,-1.535529,5.666436,-9.706696e+04,2.742652e+04,-1.012099e+05,1.006086e+00
60452,3.283789e+03,-4.144367,5.748582,-3.711876,7.402423e+04,-1.026778e+05,6.629933e+04,1.006086e+00
60453,3.283789e+03,-0.118748,1.814975,7.790492,2.120998e+03,-3.241801e+04,-1.391491e+05,1.006086e+00
60454,3.283831e+03,2.118295,-7.004454,3.232716,-3.783597e+04,1.251102e+05,-5.774122e+04,1.006086e+00
60455,3.283831e+03,6.142555,-0.152083,5.123074,-1.097154e+05,2.716442e+03,-9.150590e+04,1.006086e+00
60456,3.283937e+03,6.025254,2.847598,-4.425776,-1.076219e+05,-5.086325e+04,7.905238e+04,1.006086e+00
60457,3.283937e+03,-7.629540,-0.099016,2.404230,1.362774e+05,1.768606e+03,-4.294389e+04,1.006086e+00
60458,3.283979e+03,-2.375406,0.253059,-7.635012,4.242932e+04,-4.520120e+03,1.363760e+05,1.006086e+00
60459,3.283979e+03,-4.534874,-2.624349,-6.045470,8.100158e+04,4.687593e+04,1.079837e+05,1.006086e+00
60460,3.284128e+03,-2.519230,-3.747048,6.604022,4.499931e+04,6.693100e+04,-1.179632e+05,1.006086e+00
60461,3.284128e+03,-1.145058,-0.233898,7.914173,2.045339e+04,4.177972e+03,-1.413656e+05,1.006086e+00
60462,3.284212e+03,2.702551,4.291436,6.187067,-4.827447e+04,-7.665602e+04,-1.105168e+05,1.006086e+00
60463,3.284212e+03,4.007670,-2.062016,6.609589,-7.158724e+04,3.683288e+04,-1.180642e+05,1.006086e+00
60464,3.284318e+03,4.051112,5.308836,4.405083,-7.236439e+04,-9.483092e+04,-7.868731e+04,1.006086e+00
60465,3.284318e+03,-3.228458,6.004311,-4.186324,5.766945e+04,-1.072541e+05,7.477965e+04,1.006086e+00
60466,3.284551e+03,5.639955,3.051331,-4.783334,-1.007492e+05,-5.450739e+04,8.544698e+04,1.006086e+00
60467,3.284551e+03,0.126625,0.309236,7.993018,-2.261967e+03,-5.524032e+03,-1.427831e+05,1.006086e+00
60468,3.284890e+03,-6.281787,-4.595505,-1.849457,1.122204e+05,8.209594e+04,3.303943e+04,1.006086e+00
60469,3.284890e+03,2.965134,-5.806407,4.636121,-5.297034e+04,1.037280e+05,-8.282153e+04,1.006086e+00
60470,3.285122e+03,-1.901843,-4.558965,6.292761,3.397648e+04,8.144605e+04,-1.124204e+05,1.006086e+00
60471,3.285122e+03,-0.227061,0.973111,7.937348,4.056447e+03,-1.738466e+04,-1.418010e+05,1.006086e+00
60472,3.285229e+03,-5.859851,-4.801424,-2.570696,1.046881e+05,8.577899e+04,4.592630e+04,1.006086e+00
60473,3.285229e+03,3.064518,7.177989,1.756474,-5.474860e+04,-1.282371e+05,-3.137997e+04,1.006086e+00
60474,3.285419e+03,2.409791,-5.288242,5.497945,-4.305294e+04,9.447889e+04,-9.822541e+04,1.006086e+00
60475,3.285419e+03,3.016826,4.724085,-5.708045,-5.389813e+04,-8.439974e+04,1.019790e+05,1.006086e+00
60476,3.285461e+03,-1.995795,-7.509469,-1.903859,3.565679e+04,1.341638e+05,3.401425e+04,1.006086e+00
60477,3.285461e+03,4.241279,-3.001529,-6.082957,-7.577450e+04,5.362519e+04,1.086778e+05,1.006086e+00
60478,3.285652e+03,3.044435,6.030139,4.285888,-5.439331e+04,-1.077373e+05,-7.657370e+04,1.006086e+00
60479,3.285652e+03,-7.785312,1.687674,-0.735303,1.390961e+05,-3.015277e+04,1.313727e+04,1.006086e+00
60480,3.285694e+03,0.464831,-1.193029,-7.896874,-8.304944e+03,2.131536e+04,1.410902e+05,1.006086e+00
60481,3.285694e+03,0.961211,-0.894887,7.891467,-1.717356e+04,1.598857e+04,-1.409936e+05,1.006086e+00
60482,3.285800e+03,2.045736,-1.466472,-7.593709,-3.655091e+04,2.620128e+04,1.356759e+05,1.006086e+00
60483,3.285800e+03,7.387939,-1.626589,-2.602414,-1.319994e+05,2.906206e+04,4.649701e+04,1.006086e+00
60484,3.285884e+03,3.757251,7.016219,0.809779,-6.713120e+04,-1.253595e+05,-1.446841e+04,1.006086e+00
60485,3.285884e+03,1.924999,-2.783887,-7.248749,-3.439415e+04,4.974000e+04,1.295141e+05,1.006086e+00
60486,3.286033e+03,0.180010,-2.749788,-7.510410,-3.216330e+03,4.913186e+04,1.341923e+05,1.006086e+00
60487,3.286033e+03,-0.623948,4.294641,6.720621,1.114839e+04,-7.673454e+04,-1.200808e+05,1.006086e+00
60488,3.286075e+03,2.701348,-0.666826,-7.500537,-4.826667e+04,1.191459e+04,1.340168e+05,1.006086e+00
60489,3.286075e+03,-0.289836,-6.963944,3.926765,5.178686e+03,1.244291e+05,-7.016196e+04,1.006086e+00
60490,3.286265e+03,-0.416502,-0.208374,7.986433,7.442116e+03,3.723248e+03,-1.427027e+05,1.006086e+00
60491,3.286265e+03,2.483336,0.668726,7.575345,-4.437259e+04,-1.194889e+04,-1.353573e+05,1.006086e+00
60492,3.286372e+03,5.259565,1.648843,5.798128,-9.398017e+04,-2.946224e+04,-1.036034e+05,1.006086e+00
60493,3.286372e+03,4.060658,6.488196,2.326880,-7.255759e+04,-1.159339e+05,-4.157769e+04,1.006086e+00
60494,3.286414e+03,3.808007,-1.088356,6.950868,-6.804353e+04,1.944733e+04,-1.242019e+05,1.006086e+00
60495,3.286414e+03,1.383482,-2.555064,-7.453699,-2.472081e+04,4.565528e+04,1.331867e+05,1.006086e+00
60496,3.286646e+03,2.711017,-3.262678,-6.782722,-4.844365e+04,5.830138e+04,1.212017e+05,1.006086e+00
60497,3.286646e+03,3.321070,6.089536,3.985981,-5.934479e+04,-1.088150e+05,-7.122620e+04,1.006086e+00
60498,3.286753e+03,0.135132,-0.214803,-7.995974,-2.414737e+03,3.838421e+03,1.428838e+05,1.006086e+00
60499,3.286753e+03,-0.403535,1.272333,7.887860,7.210947e+03,-2.273591e+04,-1.409518e+05,1.006086e+00
60500,3.286837e+03,4.877410,4.234832,-4.719859,-8.715783e+04,-7.567515e+04,8.434244e+04,1.006086e+00
60501,3.286837e+03,-0.794557,4.740009,-6.395389,1.419849e+04,-8.470251e+04,1.142836e+05,1.006086e+00
60502,3.286985e+03,5.458065,4.569339,3.651117,-9.753617e+04,-8.165455e+04,-6.524583e+04,1.006086e+00
60503,3.286985e+03,-7.830809,-1.629814,-0.148791,1.399373e+05,2.912494e+04,2.658907e+03,1.006086e+00
60504,3.287092e+03,0.189186,-0.008001,7.997759,-3.380821e+03,1.429875e+02,-1.429230e+05,1.006086e+00
60505,3.287092e+03,-1.704494,0.582401,-7.794582,3.045998e+04,-1.040772e+04,1.392922e+05,1.006086e+00
60506,3.287134e+03,6.037930,3.059699,-4.263994,-1.079008e+05,-5.467835e+04,7.619971e+04,1.006086e+00
60507,3.287134e+03,1.885506,0.319481,-7.768063,-3.369494e+04,-5.709294e+03,1.388192e+05,1.006086e+00
60508,3.287176e+03,-0.136254,0.516436,7.982151,2.434942e+03,-9.229024e+03,-1.426460e+05,1.006086e+00
60509,3.287176e+03,0.342858,-1.339564,7.879595,-6.127085e+03,2.393884e+04,-1.408132e+05,1.006086e+00
60510,3.287282e+03,-0.909272,0.620033,-7.923937,1.624952e+04,-1.108054e+04,1.416079e+05,1.006086e+00
60511,3.287282e+03,-0.050579,-0.029939,7.999784,9.038879e+02,5.350343e+02,-1.429634e+05,1.006086e+00
60512,3.287325e+03,1.836756,-0.272344,-7.781527,-3.282470e+04,4.867072e+03,1.390638e+05,1.006086e+00
60513,3.287325e+03,6.125724,0.068547,-5.144979,-1.094729e+05,-1.225005e+03,9.194603e+04,1.006086e+00
60514,3.287367e+03,1.322130,3.254051,-7.187707,-2.362797e+04,-5.815358e+04,1.284525e+05,1.006086e+00
60515,3.287367e+03,2.469016,5.866372,-4.846611,-4.412411e+04,-1.048387e+05,8.661444e+04,1.006086e+00
60516,3.287515e+03,-6.868254,4.056775,0.608005,1.227463e+05,-7.250081e+04,-1.086599e+04,1.006086e+00
60517,3.287515e+03,0.958680,-1.736320,-7.750234,-1.713309e+04,3.103071e+04,1.385086e+05,1.006086e+00
60518,3.287664e+03,-0.132658,7.998873,-0.020944,2.370852e+03,-1.429554e+05,3.743133e+02,1.006086e+00
60519,3.287664e+03,-3.818750,-0.958207,-6.964121,6.824848e+04,1.712503e+04,1.244624e+05,1.006086e+00
60520,3.287706e+03,-0.972697,-4.720700,6.385049,1.738410e+04,8.436861e+04,-1.141140e+05,1.006086e+00
60521,3.287706e+03,2.778523,-2.116941,7.197108,-4.965793e+04,3.783409e+04,-1.286271e+05,1.006086e+00
