i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
63051,3.483546e+03,0.518592,-0.265393,-7.978761,-6.245629e+03,3.196244e+03,9.609171e+04,1.006086e+00
63052,3.483714e+03,-0.032807,-6.419204,4.774175,3.951193e+02,7.731114e+04,-5.749885e+04,1.006086e+00
63053,3.483714e+03,-6.817567,-0.666039,-4.132454,8.210891e+04,8.021595e+03,4.977015e+04,1.006086e+00
63054,3.483714e+03,-0.879659,2.108464,7.666850,1.059437e+04,-2.539376e+04,-9.233744e+04,1.006086e+00
63055,3.484013e+03,7.597379,-2.169092,1.254939,-9.150469e+04,2.612508e+04,-1.511480e+04,1.006086e+00
63056,3.484013e+03,1.811048,1.849356,-7.569676,-2.181270e+04,-2.227410e+04,9.117102e+04,1.006086e+00
63057,3.484013e+03,4.234211,-2.922495,6.126212,-5.099787e+04,3.519925e+04,-7.378560e+04,1.006086e+00
63058,3.484146e+03,7.465764,-0.582561,-2.814781,-8.992119e+04,7.016646e+03,3.390256e+04,1.006086e+00
63059,3.484146e+03,-4.527410,0.993763,6.520353,5.453026e+04,-1.196936e+04,-7.853421e+04,1.006086e+00
63060,3.484146e+03,-2.473709,6.197572,4.412581,2.979452e+04,-7.464649e+04,-5.314722e+04,1.006086e+00
63061,3.484379e+03,-0.141028,-0.060025,7.998532,1.698667e+03,7.229884e+02,-9.634133e+04,1.006086e+00
63062,3.484379e+03,2.205089,2.789683,7.166258,-2.656002e+04,-3.360139e+04,-8.631670e+04,1.006086e+00
63063,3.484379e+03,5.266068,-0.438832,6.006326,-6.342915e+04,5.285679e+03,-7.234546e+04,1.006086e+00
63064,3.484445e+03,-7.319968,-2.064016,2.481512,8.816896e+04,2.486105e+04,-2.988979e+04,1.006086e+00
63065,3.484445e+03,1.820307,-5.193437,-5.806436,-2.192558e+04,6.255490e+04,6.993847e+04,1.006086e+00
63066,3.484445e+03,6.013493,0.264819,5.269514,-7.243247e+04,-3.189742e+03,-6.347125e+04,1.006086e+00
63067,3.484613e+03,0.332761,0.364912,-7.984742,-4.008203e+03,-4.395472e+03,9.617846e+04,1.006086e+00
63068,3.484613e+03,0.582605,2.691220,-7.511186,-7.017640e+03,-3.241650e+04,9.047434e+04,1.006086e+00
63069,3.484613e+03,-0.017359,-2.278667,7.668597,2.090929e+02,2.744719e+04,-9.237040e+04,1.006086e+00
63070,3.484679e+03,7.348769,2.493097,1.944239,-8.851882e+04,-3.003034e+04,-2.341913e+04,1.006086e+00
63071,3.484679e+03,4.799390,-6.393845,0.290856,-5.781055e+04,7.701639e+04,-3.503478e+03,1.006086e+00
63072,3.484679e+03,3.526821,4.498607,-5.596791,-4.248196e+04,-5.418750e+04,6.741555e+04,1.006086e+00
63073,3.484745e+03,4.198109,5.762766,3.628555,-5.056836e+04,-6.941545e+04,-4.370779e+04,1.006086e+00
63074,3.484745e+03,7.307761,2.781843,1.690555,-8.802570e+04,-3.350872e+04,-2.036360e+04,1.006086e+00
63075,3.484745e+03,-3.502063,-7.094340,1.185701,4.218414e+04,8.545495e+04,-1.428237e+04,1.006086e+00
63076,3.485045e+03,4.487787,-2.376416,-6.181619,-5.406001e+04,2.862638e+04,7.446395e+04,1.006086e+00
63077,3.485045e+03,2.467526,-3.020118,6.984998,-2.972389e+04,3.638042e+04,-8.414148e+04,1.006086e+00
63078,3.485045e+03,2.742312,-0.547997,-7.495293,-3.303397e+04,6.601193e+03,9.028851e+04,1.006086e+00
63079,3.485212e+03,4.720662,-3.523397,-5.413042,-5.686658e+04,4.244396e+04,6.520722e+04,1.006086e+00
63080,3.485212e+03,-0.239288,0.210444,-7.993651,2.882537e+03,-2.535077e+03,9.629405e+04,1.006086e+00
63081,3.485212e+03,-4.749653,-1.350618,6.294174,5.721583e+04,1.626997e+04,-7.582161e+04,1.006086e+00
63082,3.485278e+03,-2.931337,3.318677,6.662855,3.531215e+04,-3.997822e+04,-8.026363e+04,1.006086e+00
63083,3.485278e+03,-2.571592,-3.683403,6.619627,3.097850e+04,4.437186e+04,-7.974288e+04,1.006086e+00
63084,3.485278e+03,2.222418,-6.516396,4.073995,-2.677221e+04,7.849932e+04,-4.907710e+04,1.006086e+00
63085,3.485278e+03,2.815171,4.754675,5.785143,-3.391276e+04,-5.727686e+04,-6.969033e+04,1.006086e+00
63086,3.485345e+03,3.829668,2.570976,-6.536339,-4.613427e+04,-3.097138e+04,7.874030e+04,1.006086e+00
63087,3.485345e+03,0.914118,2.007156,-7.689975,-1.101197e+04,-2.417929e+04,9.263763e+04,1.006086e+00
63088,3.485345e+03,5.303785,3.041273,-5.159508,-6.389229e+04,-3.663683e+04,6.215425e+04,1.006086e+00
63089,3.485578e+03,6.677670,-2.221648,-3.804340,-8.044555e+04,2.676408e+04,4.583069e+04,1.006086e+00
63090,3.485578e+03,-2.621964,-0.963129,7.496512,3.158667e+04,1.160276e+04,-9.031009e+04,1.006086e+00
63091,3.485578e+03,-6.898667,3.902278,1.086564,8.310789e+04,-4.701055e+04,-1.308978e+04,1.006086e+00
63092,3.486045e+03,-0.930555,-5.933202,5.284995,1.121110e+04,7.148178e+04,-6.367234e+04,1.006086e+00
63093,3.486045e+03,-1.779194,-6.513414,-4.290677,2.143529e+04,7.847202e+04,5.169303e+04,1.006086e+00
63094,3.486045e+03,5.097757,-5.128647,-3.421966,-6.141653e+04,6.178869e+04,4.122701e+04,1.006086e+00
63095,3.486345e+03,-1.861994,-3.512498,6.942286,2.243382e+04,4.231953e+04,-8.364257e+04,1.006086e+00
63096,3.486345e+03,-0.323776,2.844023,7.470388,3.900939e+03,-3.426557e+04,-9.000529e+04,1.006086e+00
63097,3.486345e+03,-6.297979,4.234032,-2.531488,7.587978e+04,-5.101278e+04,3.050007e+04,1.006086e+00
63098,3.486411e+03,3.102297,5.502093,4.909452,-3.737769e+04,-6.629136e+04,-5.915099e+04,1.006086e+00
63099,3.486411e+03,0.654070,-6.420680,-4.727268,-7.880494e+03,7.735885e+04,5.695596e+04,1.006086e+00
63100,3.486411e+03,-6.351071,3.872869,-2.943601,7.652017e+04,-4.666183e+04,3.546565e+04,1.006086e+00
63101,3.486478e+03,0.251773,0.677081,-7.967319,-3.033491e+03,-8.157807e+03,9.599427e+04,1.006086e+00
63102,3.486478e+03,-3.007422,-6.967522,2.531609,3.623494e+04,8.394822e+04,-3.050209e+04,1.006086e+00
63103,3.486478e+03,2.406612,-6.871428,3.315373,-2.899607e+04,8.279042e+04,-3.994528e+04,1.006086e+00
63104,3.486711e+03,0.444627,-2.203327,-7.677738,-5.357270e+03,2.654768e+04,9.250835e+04,1.006086e+00
63105,3.486711e+03,-3.411244,-2.539869,6.775875,4.110176e+04,3.060265e+04,-8.164188e+04,1.006086e+00
63106,3.486711e+03,-7.866457,-1.449021,0.138510,9.478221e+04,1.745912e+04,-1.668888e+03,1.006086e+00
63107,3.486777e+03,0.781877,-0.127425,-7.960680,-9.420850e+03,1.535350e+03,9.591841e+04,1.006086e+00
63108,3.486777e+03,2.029801,5.637906,-5.300370,-2.445711e+04,-6.793125e+04,6.386427e+04,1.006086e+00
63109,3.486777e+03,-2.072043,-4.990140,-5.899588,2.496609e+04,6.012630e+04,7.108426e+04,1.006086e+00
63110,3.487011e+03,-2.139117,5.527844,5.372813,2.577513e+04,-6.660733e+04,-6.473931e+04,1.006086e+00
63111,3.487011e+03,-0.762418,-0.717608,7.931189,9.186699e+03,8.646768e+03,-9.556626e+04,1.006086e+00
63112,3.487011e+03,2.151991,2.173492,-7.392217,-2.593026e+04,-2.618932e+04,8.907196e+04,1.006086e+00
63113,3.487377e+03,-1.684398,-7.671801,1.518641,2.029710e+04,9.244564e+04,-1.829971e+04,1.006086e+00
63114,3.487377e+03,-6.532714,3.848554,2.551917,7.871958e+04,-4.637530e+04,-3.075074e+04,1.006086e+00
63115,3.487377e+03,3.610081,2.670253,-6.620956,-4.350169e+04,-3.217671e+04,7.978290e+04,1.006086e+00
63116,3.488210e+03,0.521728,7.123394,3.603478,-6.287607e+03,-8.584756e+04,-4.342731e+04,1.006086e+00
63117,3.488210e+03,4.544938,-6.488375,1.115584,-5.477331e+04,7.819463e+04,-1.344446e+04,1.006086e+00
63118,3.488210e+03,-2.673760,5.724985,-4.906685,3.222281e+04,-6.899463e+04,5.913290e+04,1.006086e+00
63119,3.488277e+03,1.840332,-6.622459,4.093436,-2.217897e+04,7.981130e+04,-4.933250e+04,1.006086e+00
63120,3.488277e+03,-7.944236,0.442042,0.832892,9.574085e+04,-5.327319e+03,-1.003769e+04,1.006086e+00
63121,3.488277e+03,1.182195,-7.777173,-1.455333,-1.424735e+04,9.372747e+04,1.753910e+04,1.006086e+00
63122,3.488576e+03,6.206128,-2.298796,4.494387,-7.479705e+04,2.770539e+04,-5.416694e+04,1.006086e+00
63123,3.488576e+03,-1.789721,0.284565,7.792042,2.156995e+04,-3.429620e+03,-9.391070e+04,1.006086e+00
63124,3.488576e+03,0.899948,-7.189786,3.390733,-1.084629e+04,8.665223e+04,-4.086556e+04,1.006086e+00
63125,3.488744e+03,2.928812,-5.654543,4.842334,-3.529927e+04,6.815092e+04,-5.836184e+04,1.006086e+00
63126,3.488744e+03,-3.688970,-0.581673,-7.074825,4.446101e+04,7.010565e+03,8.526876e+04,1.006086e+00
63127,3.488744e+03,4.774635,-5.606363,-3.125949,-5.754589e+04,6.757023e+04,3.767525e+04,1.006086e+00
63128,3.488810e+03,4.260263,-5.736637,3.597382,-5.134696e+04,6.914100e+04,-4.335756e+04,1.006086e+00
63129,3.488810e+03,-4.712861,0.142195,-6.462873,5.680191e+04,-1.713813e+03,7.789399e+04,1.006086e+00
63130,3.488810e+03,-4.577669,-4.763723,-4.511307,5.517251e+04,5.741493e+04,5.437267e+04,1.006086e+00
63131,3.488810e+03,-3.181949,4.314461,5.938066,3.835054e+04,-5.200018e+04,-7.156874e+04,1.006086e+00
63132,3.489044e+03,5.626167,-4.664819,3.253568,-6.781183e+04,5.622477e+04,-3.921505e+04,1.006086e+00
63133,3.489044e+03,-7.706934,2.131920,-0.241009,9.289118e+04,-2.569590e+04,2.904861e+03,1.006086e+00
63134,3.489044e+03,1.836749,-0.024373,-7.786254,-2.213822e+04,2.937713e+02,9.384723e+04,1.006086e+00
63135,3.489110e+03,-1.121770,-2.772416,7.419929,1.352075e+04,3.341607e+04,-8.943278e+04,1.006086e+00
63136,3.489110e+03,-4.488831,3.493043,5.625748,5.410411e+04,-4.210182e+04,-6.780743e+04,1.006086e+00
63137,3.489110e+03,6.796763,-3.855242,1.714968,-8.192174e+04,4.646743e+04,-2.067060e+04,1.006086e+00
63138,3.489344e+03,-1.749879,7.391644,-2.510283,2.109208e+04,-8.909484e+04,3.025759e+04,1.006086e+00
63139,3.489344e+03,-2.757378,-7.494007,0.486542,3.323593e+04,9.032868e+04,-5.864515e+03,1.006086e+00
63140,3.489344e+03,-0.889533,-1.268744,7.848504,1.072195e+04,1.529275e+04,-9.460159e+04,1.006086e+00
63141,3.489410e+03,6.031313,1.300736,5.092283,-7.269885e+04,-1.567851e+04,-6.138018e+04,1.006086e+00
63142,3.489410e+03,-6.192434,-5.064937,-0.012988,7.464093e+04,6.105057e+04,1.565516e+02,1.006086e+00
63143,3.489410e+03,0.167512,-0.196623,7.995829,-2.019113e+03,2.370007e+03,-9.637827e+04,1.006086e+00
63144,3.490177e+03,0.001959,-0.007874,-7.999996,-2.361756e+01,9.491672e+01,9.643910e+04,1.006086e+00
63145,3.490177e+03,-0.677745,2.159706,-7.673091,8.170145e+03,-2.603503e+04,9.249830e+04,1.006086e+00
63146,3.490177e+03,7.858159,0.230633,-1.481940,-9.472927e+04,-2.780261e+03,1.786464e+04,1.006086e+00
63147,3.490310e+03,-2.308326,-6.655449,3.791652,2.782716e+04,8.023226e+04,-4.570883e+04,1.006086e+00
63148,3.490310e+03,-6.546774,-1.509424,-4.342970,7.892217e+04,1.819629e+04,5.235504e+04,1.006086e+00
63149,3.490310e+03,0.274397,-0.124560,7.994322,-3.307893e+03,1.501589e+03,-9.637254e+04,1.006086e+00
63150,3.490543e+03,7.340250,1.545135,-2.780879,-8.849058e+04,-1.862742e+04,3.352496e+04,1.006086e+00
63151,3.490543e+03,3.757293,1.906001,6.800729,-4.529615e+04,-2.297784e+04,-8.198637e+04,1.006086e+00
63152,3.490543e+03,-1.198561,7.898525,0.420415,1.444928e+04,-9.522088e+04,-5.068327e+03,1.006086e+00
63153,3.490610e+03,-3.002429,3.011644,-6.776092,3.619621e+04,-3.630730e+04,8.169013e+04,1.006086e+00
63154,3.490610e+03,5.611833,-2.614709,-5.066618,-6.765425e+04,3.152199e+04,6.108133e+04,1.006086e+00
63155,3.490610e+03,-2.272759,-6.265962,-4.424058,2.739957e+04,7.554018e+04,5.333486e+04,1.006086e+00
63156,3.490777e+03,-2.729515,-5.518560,5.108351,3.290684e+04,6.653137e+04,-6.158592e+04,1.006086e+00
63157,3.490777e+03,0.609726,-4.192059,-6.786374,-7.350818e+03,5.053917e+04,8.181606e+04,1.006086e+00
63158,3.490777e+03,5.748323,4.853144,2.720987,-6.930138e+04,-5.850917e+04,-3.280403e+04,1.006086e+00
63159,3.490910e+03,1.005752,-7.669831,2.040138,-1.212551e+04,9.246870e+04,-2.459623e+04,1.006086e+00
63160,3.490910e+03,0.334892,-0.639033,-7.967401,-4.037515e+03,7.704284e+03,9.605626e+04,1.006086e+00
63161,3.490910e+03,-2.322814,1.731614,-7.456946,2.800421e+04,-2.087661e+04,8.990213e+04,1.006086e+00
63162,3.491077e+03,-7.049624,-3.726635,0.644203,8.499342e+04,4.492998e+04,-7.766798e+03,1.006086e+00
63163,3.491077e+03,-3.777873,2.093451,-6.733880,4.554774e+04,-2.523959e+04,8.118667e+04,1.006086e+00
63164,3.491077e+03,-3.183376,6.246205,-3.853704,3.838021e+04,-7.530705e+04,4.646198e+04,1.006086e+00
63165,3.491210e+03,-7.353722,-3.133860,-0.318900,8.866145e+04,3.778394e+04,3.844874e+03,1.006086e+00
63166,3.491210e+03,-3.778196,0.638555,-7.022641,4.555248e+04,-7.698857e+03,8.466971e+04,1.006086e+00
63167,3.491210e+03,-4.280201,-6.612274,1.399181,5.160500e+04,7.972206e+04,-1.686947e+04,1.006086e+00
63168,3.491377e+03,6.306664,-0.466600,4.899824,-7.603924e+04,5.625782e+03,-5.907701e+04,1.006086e+00
63169,3.491377e+03,7.233583,-3.388065,0.443056,-8.721506e+04,4.084979e+04,-5.341906e+03,1.006086e+00
63170,3.491377e+03,7.105128,1.612123,3.304273,-8.566629e+04,-1.943731e+04,-3.983951e+04,1.006086e+00
63171,3.491743e+03,4.608415,0.227487,6.535347,-5.556642e+04,-2.742948e+03,-7.880059e+04,1.006086e+00
63172,3.491743e+03,0.329619,1.554671,-7.840558,-3.974412e+03,-1.874560e+04,9.453830e+04,1.006086e+00
63173,3.491743e+03,-4.683070,-0.067162,6.485703,5.646658e+04,8.098146e+02,-7.820200e+04,1.006086e+00
63174,3.491911e+03,-1.086242,-4.863292,6.258472,1.309778e+04,5.864102e+04,-7.546396e+04,1.006086e+00
63175,3.491911e+03,0.885875,0.335504,7.943718,-1.068179e+04,-4.045473e+03,-9.578446e+04,1.006086e+00
63176,3.491911e+03,5.962759,-5.304912,0.550824,-7.189828e+04,6.396604e+04,-6.641773e+03,1.006086e+00
63177,3.492211e+03,-1.389484,2.444930,-7.489436,1.675497e+04,-2.948196e+04,9.031066e+04,1.006086e+00
63178,3.492211e+03,3.214533,5.420460,4.928021,-3.876215e+04,-6.536211e+04,-5.942407e+04,1.006086e+00
63179,3.492211e+03,6.512682,-0.341238,-4.633415,-7.853256e+04,4.114789e+03,5.587159e+04,1.006086e+00
63180,3.492343e+03,-3.318009,-1.564383,7.109397,4.001066e+04,1.886432e+04,-8.572962e+04,1.006086e+00
63181,3.492343e+03,-0.992157,-0.306885,-7.932304,1.196406e+04,3.700611e+03,9.565275e+04,1.006086e+00
63182,3.492343e+03,0.557060,6.606669,4.476786,-6.717389e+03,-7.966741e+04,-5.398392e+04,1.006086e+00
63183,3.492577e+03,-7.334886,-1.447584,-2.846743,8.845167e+04,1.745647e+04,3.432898e+04,1.006086e+00
63184,3.492577e+03,6.424063,-2.322704,4.163707,-7.746802e+04,2.800958e+04,-5.021030e+04,1.006086e+00
63185,3.492577e+03,4.613288,2.230719,-6.143408,-5.563182e+04,-2.690032e+04,7.408360e+04,1.006086e+00
63186,3.492644e+03,-3.103333,-6.766657,2.929449,3.742357e+04,8.160015e+04,-3.532667e+04,1.006086e+00
63187,3.492644e+03,-6.036133,0.536360,-5.222778,7.279065e+04,-6.468049e+03,6.298228e+04,1.006086e+00
63188,3.492644e+03,-7.840986,-1.397848,0.751641,9.455564e+04,1.685687e+04,-9.064148e+03,1.006086e+00
63189,3.492944e+03,4.216513,6.751922,0.795336,-5.084976e+04,-8.142596e+04,-9.591494e+03,1.006086e+00
63190,3.492944e+03,-0.844403,7.450691,2.788224,1.018322e+04,-8.985288e+04,-3.362506e+04,1.006086e+00
63191,3.492944e+03,-4.117098,-6.766378,1.125001,4.965085e+04,8.160029e+04,-1.356714e+04,1.006086e+00
63192,3.493244e+03,-4.060145,5.957077,3.468206,4.896611e+04,-7.184348e+04,-4.182722e+04,1.006086e+00
63193,3.493244e+03,-5.363010,-4.853169,-3.418315,6.467891e+04,5.853014e+04,4.122552e+04,1.006086e+00
63194,3.493244e+03,1.407474,7.239648,3.099438,-1.697440e+04,-8.731152e+04,-3.737980e+04,1.006086e+00
63195,3.494144e+03,4.382083,-5.671649,-3.553835,-5.285556e+04,6.840998e+04,4.286544e+04,1.006086e+00
63196,3.494144e+03,-0.143827,2.581195,7.570782,1.734803e+03,-3.113371e+04,-9.131683e+04,1.006086e+00
63197,3.494144e+03,-5.752045,-4.574619,-3.160195,6.937969e+04,5.517788e+04,3.811746e+04,1.006086e+00
63198,3.494378e+03,1.005086,-0.255143,7.932509,-1.212349e+04,3.077578e+03,-9.568309e+04,1.006086e+00
63199,3.494378e+03,-1.107105,-7.808941,1.339685,1.335406e+04,9.419259e+04,-1.615947e+04,1.006086e+00
63200,3.494378e+03,4.595345,0.193287,-6.545643,-5.542973e+04,-2.331461e+03,7.895450e+04,1.006086e+00
63201,3.494444e+03,3.155569,1.893135,-7.103409,-3.806330e+04,-2.283549e+04,8.568317e+04,1.006086e+00
63202,3.494444e+03,1.266676,-3.648607,-7.005941,-1.527897e+04,4.401044e+04,8.450748e+04,1.006086e+00
63203,3.494444e+03,-2.169111,-2.567979,-7.259507,2.616438e+04,3.097564e+04,8.756607e+04,1.006086e+00
63204,3.494845e+03,3.835670,-4.376584,5.489367,-4.626951e+04,5.279453e+04,-6.621798e+04,1.006086e+00
63205,3.494845e+03,6.333697,4.873685,0.362603,-7.640309e+04,-5.879104e+04,-4.374065e+03,1.006086e+00
63206,3.494845e+03,0.661344,6.378980,-4.782389,-7.977756e+03,-7.694934e+04,5.768973e+04,1.006086e+00
63207,3.495146e+03,6.863155,3.301846,-2.448450,-8.279348e+04,-3.983173e+04,2.953681e+04,1.006086e+00
63208,3.495146e+03,-3.338796,-4.724754,-5.525319,4.027747e+04,5.699693e+04,6.665452e+04,1.006086e+00
63209,3.495146e+03,4.192708,-4.889902,4.744477,-5.057861e+04,5.898919e+04,-5.723486e+04,1.006086e+00
63210,3.495212e+03,3.897566,-3.115113,6.253403,-4.701862e+04,3.757943e+04,-7.543847e+04,1.006086e+00
63211,3.495212e+03,0.951176,-7.096887,3.567836,-1.147459e+04,8.561391e+04,-4.304090e+04,1.006086e+00
63212,3.495212e+03,5.484849,5.568740,1.704571,-6.616695e+04,-6.717897e+04,-2.056324e+04,1.006086e+00
63213,3.495278e+03,-5.350759,4.978966,-3.252579,6.454996e+04,-6.006476e+04,3.923814e+04,1.006086e+00
63214,3.495278e+03,5.602147,-5.424341,1.786750,-6.758263e+04,6.543762e+04,-2.155481e+04,1.006086e+00
63215,3.495278e+03,-6.765373,-3.968833,1.574195,8.161544e+04,4.787881e+04,-1.899061e+04,1.006086e+00
63216,3.495446e+03,6.249346,-3.627164,3.433564,-7.539204e+04,4.375807e+04,-4.142248e+04,1.006086e+00
63217,3.495446e+03,1.429728,-6.186323,-4.866753,-1.724823e+04,7.463174e+04,5.871246e+04,1.006086e+00
63218,3.495446e+03,0.582469,-1.802628,-7.772468,-7.026904e+03,2.174688e+04,9.376697e+04,1.006086e+00
63219,3.495512e+03,-2.965881,2.749615,-6.902403,3.578070e+04,-3.317164e+04,8.327131e+04,1.006086e+00
63220,3.495512e+03,-0.116522,-0.317617,7.992843,1.405729e+03,3.831765e+03,-9.642649e+04,1.006086e+00
63221,3.495512e+03,4.641713,-0.398275,-6.503528,-5.599811e+04,4.804831e+03,7.845924e+04,1.006086e+00
63222,3.495579e+03,-0.731379,7.951232,-0.492947,8.823516e+03,-9.592540e+04,5.947019e+03,1.006086e+00
63223,3.495579e+03,0.111197,-4.149224,6.838975,-1.341506e+03,5.005714e+04,-8.250689e+04,1.006086e+00
63224,3.495579e+03,-0.113620,-0.286523,-7.994060,1.370742e+03,3.456678e+03,9.644209e+04,1.006086e+00
63225,3.495879e+03,5.513426,-5.364357,-2.196772,-6.651804e+04,6.471955e+04,2.650347e+04,1.006086e+00
63226,3.495879e+03,-2.462691,7.598106,0.451590,2.971172e+04,-9.166915e+04,-5.448313e+03,1.006086e+00
63227,3.495879e+03,4.498784,-1.004876,6.538438,-5.427664e+04,1.212356e+04,-7.888453e+04,1.006086e+00
63228,3.496046e+03,0.137466,-2.890157,-7.458424,-1.658536e+03,3.486982e+04,8.998608e+04,1.006086e+00
63229,3.496046e+03,7.904013,-1.070421,0.617069,-9.536212e+04,1.291465e+04,-7.444959e+03,1.006086e+00
63230,3.496046e+03,-2.888648,2.676458,-6.963640,3.485161e+04,-3.229154e+04,8.401650e+04,1.006086e+00
63231,3.496113e+03,-0.357528,5.656317,5.646083,4.313623e+03,-6.824425e+04,-6.812079e+04,1.006086e+00
63232,3.496113e+03,7.563224,2.597283,-0.227516,-9.125136e+04,-3.133658e+04,2.745008e+03,1.006086e+00
63233,3.496113e+03,-4.371360,-6.463215,-1.765804,5.274107e+04,7.797959e+04,2.130468e+04,1.006086e+00
63234,3.496413e+03,3.566428,1.637389,6.971338,-4.303130e+04,-1.975618e+04,-8.411378e+04,1.006086e+00
63235,3.496413e+03,4.106672,-1.773720,-6.632433,-4.954970e+04,2.140110e+04,8.002466e+04,1.006086e+00
63236,3.496413e+03,-1.103529,7.671347,-1.983094,1.331481e+04,-9.255985e+04,2.392733e+04,1.006086e+00
63237,3.496479e+03,4.163245,6.608763,1.729637,-5.023277e+04,-7.973983e+04,-2.086941e+04,1.006086e+00
63238,3.496479e+03,-5.590393,-4.841037,3.051536,6.745241e+04,5.841085e+04,-3.681914e+04,1.006086e+00
63239,3.496479e+03,-4.657234,5.218181,-3.883395,5.619313e+04,-6.296139e+04,4.685616e+04,1.006086e+00
63240,3.496779e+03,-1.621886,5.426842,5.649679,1.957015e+04,-6.548185e+04,-6.817067e+04,1.006086e+00
63241,3.496779e+03,2.552184,-7.581619,-0.073568,-3.079539e+04,9.148202e+04,8.876981e+02,1.006086e+00
63242,3.496779e+03,1.191952,7.763677,-1.518082,-1.438244e+04,-9.367878e+04,1.831762e+04,1.006086e+00
63243,3.497247e+03,-5.336520,5.273683,-2.776658,6.439630e+04,-6.363804e+04,3.350620e+04,1.006086e+00
63244,3.497247e+03,6.040423,1.453133,5.040009,-7.289038e+04,-1.753509e+04,-6.081828e+04,1.006086e+00
63245,3.497247e+03,5.980926,-3.937628,3.567016,-7.217242e+04,4.751574e+04,-4.304354e+04,1.006086e+00
63246,3.497380e+03,0.369881,-2.572736,7.565991,-4.463480e+03,3.104604e+04,-9.130128e+04,1.006086e+00
63247,3.497380e+03,-1.834686,7.776970,0.390713,2.213976e+04,-9.384724e+04,-4.714863e+03,1.006086e+00
63248,3.497380e+03,-1.238046,-4.048537,-6.787974,1.493991e+04,4.885502e+04,8.191270e+04,1.006086e+00
63249,3.497781e+03,2.377669,-3.078126,-6.990839,-2.869375e+04,3.714688e+04,8.436558e+04,1.006086e+00
63250,3.497781e+03,-6.372957,-0.911938,-4.749083,7.690897e+04,1.100528e+04,5.731203e+04,1.006086e+00
63251,3.497781e+03,-3.519653,-6.152513,3.709262,4.247524e+04,7.424865e+04,-4.476344e+04,1.006086e+00
63252,3.497848e+03,-0.054841,1.159527,7.915333,6.618288e+02,-1.399333e+04,-9.552329e+04,1.006086e+00
63253,3.497848e+03,1.239598,-1.170498,-7.816222,-1.495963e+04,1.412573e+04,9.432722e+04,1.006086e+00
63254,3.497848e+03,1.660131,2.962497,-7.243451,-2.003469e+04,-3.575181e+04,8.741493e+04,1.006086e+00
63255,3.498082e+03,3.456811,0.952850,7.151401,-4.171866e+04,-1.149951e+04,-8.630694e+04,1.006086e+00
63256,3.498082e+03,-3.310753,7.216964,0.976906,3.995594e+04,-8.709820e+04,-1.178983e+04,1.006086e+00
63257,3.498082e+03,-3.837507,-0.794599,6.974393,4.631309e+04,9.589642e+03,-8.417072e+04,1.006086e+00
63258,3.498382e+03,-6.950455,-1.707391,3.574351,8.388543e+04,2.060659e+04,-4.313904e+04,1.006086e+00
63259,3.498382e+03,-2.772358,7.036638,-2.607635,3.345974e+04,-8.492557e+04,3.147169e+04,1.006086e+00
63260,3.498382e+03,6.986246,-2.953644,2.543296,-8.431739e+04,3.564770e+04,-3.069518e+04,1.006086e+00
63261,3.498515e+03,-5.177741,-0.414109,-6.084366,6.249163e+04,4.998002e+03,7.343394e+04,1.006086e+00
63262,3.498515e+03,0.387272,-7.254629,3.349683,-4.674092e+03,8.755818e+04,-4.042827e+04,1.006086e+00
63263,3.498515e+03,5.819673,-0.644906,-5.451193,-7.023929e+04,7.783556e+03,6.579199e+04,1.006086e+00
63264,3.498682e+03,3.708872,2.575649,6.603809,-4.476451e+04,-3.108698e+04,-7.970516e+04,1.006086e+00
63265,3.498682e+03,0.487964,-2.235241,7.665872,-5.889521e+03,2.697840e+04,-9.252380e+04,1.006086e+00
63266,3.498682e+03,-2.468554,-0.452981,7.596121,2.979439e+04,5.467281e+03,-9.168194e+04,1.006086e+00
63267,3.498749e+03,-0.956138,-2.193006,7.633906,1.154029e+04,2.646890e+04,-9.213886e+04,1.006086e+00
63268,3.498749e+03,-4.557717,-3.908223,-5.287060,5.501022e+04,4.717103e+04,6.381316e+04,1.006086e+00
63269,3.498749e+03,-7.596827,0.609955,2.432320,9.169133e+04,-7.361963e+03,-2.935734e+04,1.006086e+00
63270,3.498983e+03,4.285489,-3.822214,5.570032,-5.172625e+04,4.613447e+04,-6.723080e+04,1.006086e+00
63271,3.498983e+03,-0.512620,5.722653,-5.566729,6.187366e+03,-6.907294e+04,6.719092e+04,1.006086e+00
63272,3.498983e+03,2.070849,4.438648,-6.325345,-2.499534e+04,-5.357489e+04,7.634749e+04,1.006086e+00
63273,3.499049e+03,4.544870,-3.702105,5.444132,-5.485752e+04,4.468517e+04,-6.571179e+04,1.006086e+00
63274,3.499049e+03,-3.065160,5.144133,5.304968,3.699712e+04,-6.209075e+04,-6.403205e+04,1.006086e+00
63275,3.499049e+03,0.872244,-4.995873,6.187119,-1.052816e+04,6.030122e+04,-7.467980e+04,1.006086e+00
63276,3.499115e+03,-0.139574,-0.563762,7.978890,1.684700e+03,6.804791e+03,-9.630776e+04,1.006086e+00
63277,3.499115e+03,-4.269400,6.380708,-2.249174,5.153303e+04,-7.701719e+04,2.714825e+04,1.006086e+00
63278,3.499115e+03,-1.092818,-4.882444,-6.242395,1.319067e+04,5.893266e+04,7.534770e+04,1.006086e+00
