i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
53590,2.832357e+03,-2.518256,3.610551,6.679993,7.235400e+04,-1.037376e+05,-1.919281e+05,1.006086e+00
53591,2.832436e+03,-0.773784,-7.878012,-1.156801,2.223250e+04,2.263525e+05,3.323742e+04,1.006086e+00
53592,2.832516e+03,-6.228748,-3.705362,3.387181,1.789681e+05,1.064647e+05,-9.732250e+04,1.006086e+00
53593,2.832618e+03,1.296522,-4.156586,-6.711321,-3.725311e+04,1.194316e+05,1.928371e+05,1.006086e+00
53594,2.832640e+03,-0.236007,-0.033703,7.996447,6.781230e+03,9.684092e+02,-2.297637e+05,1.006086e+00
53595,2.832743e+03,-1.684769,-1.338319,-7.705223,4.840972e+04,3.845491e+04,2.213999e+05,1.006086e+00
53596,2.832800e+03,3.476393,-6.820445,2.322978,-9.989079e+04,1.959789e+05,-6.674853e+04,1.006086e+00
53597,2.832800e+03,6.399647,-4.446359,1.809533,-1.838877e+05,1.277618e+05,-5.199519e+04,1.006086e+00
53598,2.832902e+03,-5.756918,-0.021052,5.554948,1.654225e+05,6.049152e+02,-1.596190e+05,1.006086e+00
53599,2.832924e+03,0.711314,-2.400113,-7.598256,-2.043936e+04,6.896644e+04,2.183333e+05,1.006086e+00
53600,2.833106e+03,-1.005742,-5.053458,-6.119726,2.890059e+04,1.452141e+05,1.758539e+05,1.006086e+00
53601,2.833231e+03,0.003832,0.826947,-7.957144,-1.101122e+02,-2.376333e+04,2.286583e+05,1.006086e+00
53602,2.833310e+03,1.261607,3.197276,-7.223972,-3.625433e+04,-9.187892e+04,2.075926e+05,1.006086e+00
53603,2.833355e+03,3.101465,-3.493121,-6.494538,-8.912634e+04,1.003813e+05,1.866326e+05,1.006086e+00
53604,2.833355e+03,7.526611,1.707016,2.106235,-2.162911e+05,-4.905427e+04,-6.052656e+04,1.006086e+00
53605,2.833412e+03,7.673688,-1.050896,-2.002531,-2.205199e+05,3.019975e+04,5.754703e+04,1.006086e+00
53606,2.833515e+03,-6.888507,0.118744,-4.066248,1.979596e+05,-3.412436e+03,1.168545e+05,1.006086e+00
53607,2.833560e+03,-2.704032,-7.204327,-2.187666,7.770818e+04,2.070372e+05,6.286890e+04,1.006086e+00
53608,2.833617e+03,-5.619710,-5.651884,0.689250,1.615002e+05,1.624249e+05,-1.980779e+04,1.006086e+00
53609,2.833798e+03,-1.256491,2.682709,-7.431305,3.611041e+04,-7.709866e+04,2.135690e+05,1.006086e+00
53610,2.833821e+03,-3.453915,0.206480,-7.213032,9.926281e+04,-5.934072e+03,2.072969e+05,1.006086e+00
53611,2.833844e+03,7.247696,-3.347541,0.514658,-2.082939e+05,9.620609e+04,-1.479092e+04,1.006086e+00
53612,2.833923e+03,-0.560943,3.046075,7.376094,1.612135e+04,-8.754338e+04,-2.119870e+05,1.006086e+00
53613,2.833946e+03,6.390727,4.563971,-1.526035,-1.836685e+05,-1.311678e+05,4.385800e+04,1.006086e+00
53614,2.834003e+03,0.565888,4.278818,6.735836,-1.626370e+04,-1.229738e+05,-1.935888e+05,1.006086e+00
53615,2.834025e+03,5.977339,-3.151463,-4.282488,-1.717902e+05,9.057385e+04,1.230798e+05,1.006086e+00
53616,2.834025e+03,-3.299358,-2.932946,6.671736,9.482437e+04,8.429361e+04,-1.917474e+05,1.006086e+00
53617,2.834105e+03,-0.714247,0.691204,7.938015,2.052793e+04,-1.986567e+04,-2.281438e+05,1.006086e+00
53618,2.834150e+03,-2.091662,-6.713604,3.814770,6.011620e+04,1.929549e+05,-1.096398e+05,1.006086e+00
53619,2.834252e+03,-0.609653,-7.575097,2.499246,1.752227e+04,2.177189e+05,-7.183182e+04,1.006086e+00
53620,2.834309e+03,-7.027259,-0.531540,-3.786172,2.019753e+05,1.527736e+04,1.088210e+05,1.006086e+00
53621,2.834411e+03,6.148319,5.114012,-0.212265,-1.767163e+05,-1.469880e+05,6.100961e+03,1.006086e+00
53622,2.834638e+03,7.187385,-2.719543,-2.223868,-2.065896e+05,7.816881e+04,6.392142e+04,1.006086e+00
53623,2.834661e+03,4.806184,4.601070,-4.441931,-1.381464e+05,-1.322507e+05,1.276765e+05,1.006086e+00
53624,2.834661e+03,2.387934,-7.605516,0.673720,-6.863751e+04,2.186089e+05,-1.936506e+04,1.006086e+00
53625,2.834718e+03,1.084499,-3.927577,6.884620,-3.117258e+04,1.128933e+05,-1.978899e+05,1.006086e+00
53626,2.834763e+03,-0.297885,-7.178762,3.518045,8.562405e+03,2.063463e+05,-1.011226e+05,1.006086e+00
53627,2.834900e+03,0.490789,1.992998,-7.732211,-1.410758e+04,-5.728810e+04,2.222600e+05,1.006086e+00
53628,2.834945e+03,1.963176,-6.590387,-4.088121,-5.643134e+04,1.894401e+05,1.175127e+05,1.006086e+00
53629,2.835002e+03,-3.429688,-3.551559,-6.294734,9.858706e+04,1.020903e+05,1.809434e+05,1.006086e+00
53630,2.835047e+03,-2.420987,-5.307932,-5.474000,6.959233e+04,1.525788e+05,1.573525e+05,1.006086e+00
53631,2.835127e+03,-3.476546,0.777462,7.163042,9.993623e+04,-2.234880e+04,-2.059076e+05,1.006086e+00
53632,2.835127e+03,1.946279,-0.468146,-7.745504,-5.594742e+04,1.345724e+04,2.226510e+05,1.006086e+00
53633,2.835308e+03,0.119588,0.142858,-7.997830,-3.437762e+03,-4.106691e+03,2.299117e+05,1.006086e+00
53634,2.835354e+03,-7.616410,-0.365741,2.420027,2.189488e+05,1.051396e+04,-6.956849e+04,1.006086e+00
53635,2.835558e+03,0.329614,0.034194,-7.993134,-9.475741e+03,-9.830018e+02,2.297868e+05,1.006086e+00
53636,2.835638e+03,-4.835081,5.118380,3.797918,1.390009e+05,-1.471454e+05,-1.091842e+05,1.006086e+00
53637,2.835660e+03,-1.297882,-1.234168,-7.796944,3.731222e+04,3.548054e+04,2.241507e+05,1.006086e+00
53638,2.835717e+03,5.017425,-3.825663,-4.918307,-1.442451e+05,1.099833e+05,1.413956e+05,1.006086e+00
53639,2.835842e+03,-1.206644,-1.425105,-7.779016,3.469036e+04,4.097100e+04,2.236425e+05,1.006086e+00
53640,2.835899e+03,1.243876,-0.497997,7.887000,-3.576112e+04,1.431729e+04,-2.267493e+05,1.006086e+00
53641,2.836001e+03,-3.857157,3.824249,5.873454,1.108943e+05,-1.099482e+05,-1.688634e+05,1.006086e+00
53642,2.836046e+03,-2.073876,-1.024191,7.658333,5.962496e+04,2.944600e+04,-2.201809e+05,1.006086e+00
53643,2.836103e+03,-0.299760,0.523276,-7.977238,8.618330e+03,-1.504461e+04,2.293519e+05,1.006086e+00
53644,2.836126e+03,2.594149,7.425895,-1.458243,-7.458412e+04,-2.135012e+05,4.192579e+04,1.006086e+00
53645,2.836149e+03,-2.420816,-2.107905,7.327782,6.960093e+04,6.060440e+04,-2.106812e+05,1.006086e+00
53646,2.836308e+03,-7.597237,-1.489890,2.015496,2.184344e+05,4.283705e+04,-5.794919e+04,1.006086e+00
53647,2.836535e+03,-0.391410,-1.673004,-7.813313,1.125419e+04,4.810385e+04,2.246560e+05,1.006086e+00
53648,2.836557e+03,-7.858513,-1.249134,0.826705,2.259565e+05,3.591645e+04,-2.377033e+04,1.006086e+00
53649,2.836614e+03,-0.262506,2.719730,7.518920,7.547946e+03,-7.820142e+04,-2.161943e+05,1.006086e+00
53650,2.836637e+03,4.696362,0.179955,6.473932,-1.350368e+05,-5.174327e+03,-1.861481e+05,1.006086e+00
53651,2.836660e+03,2.918353,6.380572,3.843373,-8.391317e+04,-1.834644e+05,-1.105108e+05,1.006086e+00
53652,2.836660e+03,-2.708475,-5.424293,-5.219311,7.787841e+04,1.559680e+05,1.500740e+05,1.006086e+00
53653,2.836762e+03,-6.495703,-4.522066,-1.164800,1.867782e+05,1.300280e+05,3.349280e+04,1.006086e+00
53654,2.836819e+03,-1.176685,-3.962226,6.849538,3.383489e+04,1.139315e+05,-1.969544e+05,1.006086e+00
53655,2.836841e+03,3.216266,4.660017,5.651537,-9.248221e+04,-1.339966e+05,-1.625073e+05,1.006086e+00
53656,2.836944e+03,-2.398171,0.284824,-7.626772,6.895951e+04,-8.190125e+03,2.193082e+05,1.006086e+00
53657,2.836944e+03,3.989516,0.590403,6.909065,-1.147187e+05,-1.697708e+04,-1.986705e+05,1.006086e+00
53658,2.837001e+03,0.907694,-0.261828,-7.944025,-2.610104e+04,7.528960e+03,2.284331e+05,1.006086e+00
53659,2.837046e+03,-1.250740,0.799643,-7.861057,3.596572e+04,-2.299419e+04,2.260491e+05,1.006086e+00
53660,2.837148e+03,3.294862,7.126262,1.536318,-9.474733e+04,-2.049234e+05,-4.417850e+04,1.006086e+00
53661,2.837228e+03,-6.396696,-4.232134,2.274053,1.839465e+05,1.217013e+05,-6.539377e+04,1.006086e+00
53662,2.837410e+03,-6.979378,-3.909998,0.013891,2.007088e+05,1.124414e+05,-3.994571e+02,1.006086e+00
53663,2.837410e+03,-7.616784,-2.414763,-0.391821,2.190389e+05,6.944231e+04,1.126776e+04,1.006086e+00
53664,2.837432e+03,-1.823889,0.975118,-7.728038,5.245053e+04,-2.804198e+04,2.222392e+05,1.006086e+00
53665,2.837432e+03,-2.544152,2.347633,7.212206,7.316350e+04,-6.751210e+04,-2.074051e+05,1.006086e+00
53666,2.837534e+03,-2.693162,-6.858746,3.115201,7.745005e+04,1.972441e+05,-8.958707e+04,1.006086e+00
53667,2.837557e+03,-6.366238,-4.380427,-2.069512,1.830812e+05,1.259730e+05,5.951534e+04,1.006086e+00
53668,2.837557e+03,-5.885165,0.294584,5.410920,1.692465e+05,-8.471684e+03,-1.556080e+05,1.006086e+00
53669,2.837614e+03,-0.309308,-4.775699,-6.410697,8.895230e+03,1.373416e+05,1.843616e+05,1.006086e+00
53670,2.837761e+03,7.211264,2.083492,2.767081,-2.073901e+05,-5.991954e+04,-7.957900e+04,1.006086e+00
53671,2.837921e+03,-3.268303,6.991823,2.105375,9.399639e+04,-2.010848e+05,-6.055057e+04,1.006086e+00
53672,2.838103e+03,7.007247,3.859372,-0.061151,-2.015348e+05,-1.109991e+05,1.758745e+03,1.006086e+00
53673,2.838125e+03,-2.308089,1.687580,7.471600,6.638302e+04,-4.853654e+04,-2.148909e+05,1.006086e+00
53674,2.838148e+03,-0.139902,0.317563,7.992470,4.023747e+03,-9.133465e+03,-2.298726e+05,1.006086e+00
53675,2.838250e+03,4.584291,-1.536126,6.373743,-1.318518e+05,4.418153e+04,-1.833194e+05,1.006086e+00
53676,2.838307e+03,-1.803962,-4.019473,6.677541,5.188546e+04,1.156079e+05,-1.920591e+05,1.006086e+00
53677,2.838307e+03,-1.185814,5.966467,5.195682,3.410632e+04,-1.716072e+05,-1.494380e+05,1.006086e+00
53678,2.838409e+03,-3.635480,-1.688341,-6.923351,1.045654e+05,4.856087e+04,1.991327e+05,1.006086e+00
53679,2.838454e+03,-0.026585,0.274384,-7.995249,7.646485e+02,-7.892032e+03,2.299649e+05,1.006086e+00
53680,2.838534e+03,-3.533576,1.849761,-6.934856,1.016366e+05,-5.320487e+04,1.994680e+05,1.006086e+00
53681,2.838614e+03,-0.410936,6.966620,-3.911181,1.181995e+04,-2.003844e+05,1.124993e+05,1.006086e+00
53682,2.838841e+03,0.285751,-0.971497,7.935650,-8.219540e+03,2.794479e+04,-2.282663e+05,1.006086e+00
53683,2.838863e+03,7.763292,1.313330,1.416495,-2.233093e+05,-3.777763e+04,-4.074515e+04,1.006086e+00
53684,2.838943e+03,-6.035599,4.504070,2.699055,1.736151e+05,-1.295604e+05,-7.763880e+04,1.006086e+00
53685,2.839023e+03,0.629547,0.351527,7.967440,-1.810929e+04,-1.011188e+04,-2.291880e+05,1.006086e+00
53686,2.839045e+03,-3.347679,7.242631,-0.580812,9.629831e+04,-2.083393e+05,1.670747e+04,1.006086e+00
53687,2.839102e+03,-1.906799,-0.197005,7.766937,5.485096e+04,5.667052e+03,-2.234236e+05,1.006086e+00
53688,2.839205e+03,3.400633,-7.163185,-1.060409,-9.782432e+04,2.060598e+05,3.050425e+04,1.006086e+00
53689,2.839205e+03,-3.415708,5.714915,4.435390,9.825795e+04,-1.643981e+05,-1.275906e+05,1.006086e+00
53690,2.839307e+03,-0.633280,-1.397141,7.851557,1.821756e+04,4.019159e+04,-2.258659e+05,1.006086e+00
53691,2.839352e+03,-2.661750,-3.448239,6.710047,7.657123e+04,9.919635e+04,-1.930296e+05,1.006086e+00
53692,2.839409e+03,-0.034342,-2.990062,7.420132,9.879293e+02,8.601670e+04,-2.134589e+05,1.006086e+00
53693,2.839432e+03,-5.391383,2.293069,5.447460,1.550974e+05,-6.596620e+04,-1.567106e+05,1.006086e+00
53694,2.839454e+03,2.384612,-2.587363,7.184649,-6.859996e+04,7.443267e+04,-2.066863e+05,1.006086e+00
53695,2.839511e+03,-2.956612,4.613649,5.828610,8.505597e+04,-1.327257e+05,-1.676778e+05,1.006086e+00
53696,2.839534e+03,-0.279939,-0.393953,-7.985389,8.053323e+03,1.133331e+04,2.297250e+05,1.006086e+00
53697,2.839557e+03,-5.005882,0.634453,-6.207947,1.440106e+05,-1.825211e+04,1.785920e+05,1.006086e+00
53698,2.839636e+03,2.322147,-3.645394,-6.731919,-6.680513e+04,1.048732e+05,1.936685e+05,1.006086e+00
53699,2.839659e+03,-2.528636,-6.971142,-3.001531,7.274582e+04,2.005514e+05,8.635044e+04,1.006086e+00
53700,2.839716e+03,-1.140750,-6.486318,4.541627,3.281835e+04,1.866055e+05,-1.306585e+05,1.006086e+00
53701,2.839716e+03,-1.836360,-0.976307,-7.724934,5.283040e+04,2.808748e+04,2.222393e+05,1.006086e+00
53702,2.839761e+03,4.582808,4.362404,4.895642,-1.318443e+05,-1.255034e+05,-1.408443e+05,1.006086e+00
53703,2.839818e+03,-1.962840,-1.821082,7.538629,5.647014e+04,5.239180e+04,-2.168834e+05,1.006086e+00
53704,2.839841e+03,-1.914929,7.466939,-2.139596,5.509199e+04,-2.148218e+05,6.155559e+04,1.006086e+00
53705,2.839921e+03,-4.488080,5.705882,3.361554,1.291226e+05,-1.641590e+05,-9.671233e+04,1.006086e+00
53706,2.840023e+03,6.815617,3.719654,-1.926535,-1.960897e+05,-1.070169e+05,5.542765e+04,1.006086e+00
53707,2.840148e+03,-7.429900,1.210634,-2.707572,2.137677e+05,-3.483147e+04,7.790031e+04,1.006086e+00
53708,2.840227e+03,-0.019566,-0.128594,7.998942,5.629388e+02,3.699853e+03,-2.301430e+05,1.006086e+00
53709,2.840227e+03,0.437391,5.655214,-5.641563,-1.258447e+04,-1.627100e+05,1.623173e+05,1.006086e+00
53710,2.840307e+03,-3.297604,-3.931166,-6.137731,9.487894e+04,1.131078e+05,1.765953e+05,1.006086e+00
53711,2.840352e+03,-4.022436,-1.107197,-6.825989,1.157348e+05,3.185661e+04,1.963995e+05,1.006086e+00
53712,2.840432e+03,7.575827,-2.565708,-0.154910,-2.179771e+05,7.382238e+04,4.457191e+03,1.006086e+00
53713,2.840454e+03,0.385389,0.278394,7.985861,-1.108874e+04,-8.010197e+03,-2.297758e+05,1.006086e+00
53714,2.840614e+03,1.661049,-2.378408,-7.455474,-4.779443e+04,6.843546e+04,2.145211e+05,1.006086e+00
53715,2.840636e+03,0.605742,0.102177,-7.976380,-1.742946e+04,-2.940013e+03,2.295104e+05,1.006086e+00
53716,2.840841e+03,-6.515431,4.089662,2.196320,1.874801e+05,-1.176792e+05,-6.319864e+04,1.006086e+00
53717,2.840864e+03,-0.110930,2.294915,-7.662967,3.191991e+03,-6.603596e+04,2.205011e+05,1.006086e+00
53718,2.840943e+03,-0.267278,0.113874,7.994723,7.690996e+03,-3.276759e+03,-2.300506e+05,1.006086e+00
53719,2.841103e+03,-2.956508,-0.169913,-7.431702,8.507681e+04,4.889424e+03,2.138555e+05,1.006086e+00
53720,2.841205e+03,-5.756848,2.389550,5.014853,1.656627e+05,-6.876319e+04,-1.443106e+05,1.006086e+00
53721,2.841205e+03,1.388781,-7.786011,-1.203877,-3.996444e+04,2.240552e+05,3.464354e+04,1.006086e+00
53722,2.841228e+03,-1.925919,-0.393564,7.754737,5.542169e+04,1.132549e+04,-2.231561e+05,1.006086e+00
53723,2.841250e+03,-2.525603,1.669007,-7.405116,7.267893e+04,-4.802879e+04,2.130960e+05,1.006086e+00
53724,2.841307e+03,3.524362,5.470937,4.652711,-1.014211e+05,-1.574380e+05,-1.338918e+05,1.006086e+00
53725,2.841512e+03,4.795907,3.786624,-5.163405,-1.380175e+05,-1.089722e+05,1.485934e+05,1.006086e+00
53726,2.841512e+03,-4.485624,-0.282351,6.618116,1.290881e+05,8.125550e+03,-1.904574e+05,1.006086e+00
53727,2.841534e+03,4.259085,-1.480497,6.608201,-1.225692e+05,4.260619e+04,-1.901728e+05,1.006086e+00
53728,2.841557e+03,6.327358,-4.327480,2.288550,-1.820913e+05,1.245380e+05,-6.586084e+04,1.006086e+00
53729,2.841614e+03,-3.389445,-6.026901,4.023448,9.754383e+04,1.734464e+05,-1.157896e+05,1.006086e+00
53730,2.841637e+03,4.660624,-3.722470,5.331210,-1.341273e+05,1.071283e+05,-1.534259e+05,1.006086e+00
53731,2.841659e+03,-0.285785,-0.157690,7.993339,8.224598e+03,4.538158e+03,-2.300398e+05,1.006086e+00
53732,2.841739e+03,1.784858,-2.901429,-7.238508,-5.136703e+04,8.350119e+04,2.083194e+05,1.006086e+00
53733,2.841739e+03,4.347516,-4.191134,5.247237,-1.251186e+05,1.206181e+05,-1.510120e+05,1.006086e+00
53734,2.841762e+03,-6.025814,5.184762,-0.898781,1.734196e+05,-1.492146e+05,2.586642e+04,1.006086e+00
53735,2.841819e+03,2.325680,-2.448812,-7.252209,-6.693247e+04,7.047617e+04,2.087167e+05,1.006086e+00
53736,2.841864e+03,-1.504972,0.331925,7.850152,4.331305e+04,-9.552791e+03,-2.259271e+05,1.006086e+00
53737,2.842023e+03,4.728189,-3.400937,5.484328,-1.360809e+05,9.788160e+04,-1.578432e+05,1.006086e+00
53738,2.842046e+03,0.680933,1.374406,7.851582,-1.959787e+04,-3.955663e+04,-2.259755e+05,1.006086e+00
53739,2.842126e+03,-0.970624,1.214150,7.847530,2.793582e+04,-3.494480e+04,-2.258621e+05,1.006086e+00
53740,2.842148e+03,1.039132,4.971266,-6.181158,-2.990769e+04,-1.430801e+05,1.779024e+05,1.006086e+00
53741,2.842205e+03,-7.608864,-2.192948,-1.138497,2.189960e+05,6.311675e+04,3.276787e+04,1.006086e+00
53742,2.842205e+03,5.024459,-3.936948,4.822370,-1.446124e+05,1.133120e+05,-1.387960e+05,1.006086e+00
53743,2.842228e+03,-6.097137,4.448505,2.652493,1.754867e+05,-1.280360e+05,-7.634355e+04,1.006086e+00
53744,2.842251e+03,6.960950,3.942618,-0.030673,-2.003496e+05,-1.134761e+05,8.828420e+02,1.006086e+00
53745,2.842330e+03,4.586620,-6.435886,1.241890,-1.320136e+05,1.852398e+05,-3.574448e+04,1.006086e+00
53746,2.842410e+03,4.183651,1.596781,-6.629280,-1.204169e+05,-4.595971e+04,1.908088e+05,1.006086e+00
53747,2.842433e+03,4.959725,6.116479,-1.410608,-1.427550e+05,-1.760497e+05,4.060130e+04,1.006086e+00
53748,2.842615e+03,3.104769,-6.352374,-3.742694,-8.936695e+04,1.828453e+05,1.077288e+05,1.006086e+00
53749,2.842637e+03,3.984586,-5.524359,4.195776,-1.146919e+05,1.590125e+05,-1.207707e+05,1.006086e+00
53750,2.842660e+03,-7.423377,-2.631117,1.403815,2.136745e+05,7.573408e+04,-4.040741e+04,1.006086e+00
53751,2.842717e+03,1.949215,-0.134036,-7.757744,-5.610676e+04,3.858119e+03,2.233011e+05,1.006086e+00
53752,2.842740e+03,-0.057448,-0.201359,-7.997259,1.653598e+03,5.796002e+03,2.301963e+05,1.006086e+00
53753,2.842762e+03,-0.299517,0.730512,-7.960945,8.621439e+03,-2.102745e+04,2.291519e+05,1.006086e+00
53754,2.842762e+03,0.283419,-3.794365,-7.037220,-8.158089e+03,1.092189e+05,2.025630e+05,1.006086e+00
53755,2.842819e+03,3.336973,4.749304,5.505336,-9.605413e+04,-1.367078e+05,-1.584700e+05,1.006086e+00
53756,2.842842e+03,-6.171254,-2.719133,4.303711,1.776391e+05,7.827004e+04,-1.238820e+05,1.006086e+00
53757,2.842864e+03,7.699560,-1.352386,1.699361,-2.216321e+05,3.892847e+04,-4.891616e+04,1.006086e+00
53758,2.842967e+03,-7.875470,-1.153938,0.803370,2.266998e+05,3.321674e+04,-2.312545e+04,1.006086e+00
53759,2.843046e+03,-2.109612,-0.815295,-7.673645,6.072720e+04,2.346904e+04,2.208932e+05,1.006086e+00
53760,2.843126e+03,-6.240794,4.150150,-2.797989,1.796497e+05,-1.194677e+05,8.054393e+04,1.006086e+00
53761,2.843149e+03,2.187227,1.766947,-7.489589,-6.296256e+04,-5.086416e+04,2.155988e+05,1.006086e+00
53762,2.843206e+03,4.959880,4.133621,4.723640,-1.427789e+05,-1.189936e+05,-1.359783e+05,1.006086e+00
53763,2.843206e+03,2.727442,7.513994,-0.317733,-7.851424e+04,-2.163036e+05,9.146495e+03,1.006086e+00
53764,2.843229e+03,0.117712,1.834677,-7.785891,-3.388555e+03,-5.281463e+04,2.241315e+05,1.006086e+00
53765,2.843229e+03,7.310153,-3.238390,0.272938,-2.104365e+05,9.322312e+04,-7.857023e+03,1.006086e+00
53766,2.843331e+03,7.346021,0.401062,-3.142472,-2.114728e+05,-1.154554e+04,9.046357e+04,1.006086e+00
53767,2.843411e+03,5.146439,-3.374107,5.111709,-1.481547e+05,9.713311e+04,-1.471548e+05,1.006086e+00
53768,2.843411e+03,-2.153882,-1.461099,7.564786,6.200553e+04,4.206182e+04,-2.177735e+05,1.006086e+00
53769,2.843456e+03,-1.139350,-2.039849,7.651202,3.279964e+04,5.872324e+04,-2.202630e+05,1.006086e+00
53770,2.843513e+03,-1.225827,-1.911389,7.670980,3.528949e+04,5.502569e+04,-2.208346e+05,1.006086e+00
53771,2.843718e+03,3.947295,-1.121173,-6.867448,-1.136401e+05,3.227786e+04,1.977094e+05,1.006086e+00
53772,2.843763e+03,0.487458,-7.903909,-1.136049,-1.403370e+04,2.275502e+05,3.270638e+04,1.006086e+00
53773,2.843820e+03,-6.514720,4.338135,-1.654996,1.875579e+05,-1.248944e+05,4.764713e+04,1.006086e+00
53774,2.843843e+03,-0.642062,-5.704404,-5.572032,1.848495e+04,1.642297e+05,1.604187e+05,1.006086e+00
53775,2.843865e+03,0.236178,-7.947118,-0.887431,-6.799586e+03,2.287983e+05,2.554924e+04,1.006086e+00
53776,2.843865e+03,4.635996,5.740947,-3.090156,-1.334708e+05,-1.652824e+05,8.896591e+04,1.006086e+00
53777,2.843922e+03,-5.047259,-0.507925,-6.186048,1.453125e+05,1.462335e+04,1.780987e+05,1.006086e+00
53778,2.843967e+03,-5.662857,-5.449153,-1.496254,1.630372e+05,1.568845e+05,4.307808e+04,1.006086e+00
53779,2.844104e+03,-4.793683,-2.177734,-6.023129,1.380164e+05,6.269982e+04,1.734138e+05,1.006086e+00
53780,2.844207e+03,5.865499,-0.371232,5.427533,-1.688784e+05,1.068844e+04,-1.562686e+05,1.006086e+00
53781,2.844207e+03,1.764815,-3.486638,6.980601,-5.081226e+04,1.003867e+05,-2.009843e+05,1.006086e+00
53782,2.844229e+03,0.443972,-2.933384,-7.429546,-1.278282e+04,8.445781e+04,2.139111e+05,1.006086e+00
53783,2.844229e+03,-2.910880,-3.445045,6.607454,8.380989e+04,9.918953e+04,-1.902414e+05,1.006086e+00
53784,2.844309e+03,-1.801030,-1.056067,7.722759,5.185588e+04,3.040666e+04,-2.223564e+05,1.006086e+00
53785,2.844332e+03,3.658569,-6.425651,3.053831,-1.053392e+05,1.850103e+05,-8.792731e+04,1.006086e+00
53786,2.844354e+03,-1.871557,2.229636,7.451577,5.388694e+04,-6.419696e+04,-2.145501e+05,1.006086e+00
53787,2.844411e+03,-2.881958,-5.010311,-5.530923,8.297981e+04,1.442612e+05,1.592511e+05,1.006086e+00
53788,2.844514e+03,3.124582,-5.327596,5.084655,-8.996728e+04,1.533995e+05,-1.464044e+05,1.006086e+00
53789,2.844559e+03,-3.076050,-6.912244,-2.599770,8.857060e+04,1.990285e+05,7.485677e+04,1.006086e+00
53790,2.844639e+03,0.918643,2.334853,-7.596352,-2.645143e+04,-6.722979e+04,2.187295e+05,1.006086e+00
53791,2.844639e+03,3.367589,-5.852557,4.290329,-9.696641e+04,1.685186e+05,-1.235358e+05,1.006086e+00
53792,2.844718e+03,2.858809,-1.731872,7.268275,-8.231776e+04,4.986826e+04,-2.092858e+05,1.006086e+00
53793,2.844741e+03,1.324170,-5.798371,5.350277,-3.812886e+04,1.669614e+05,-1.540587e+05,1.006086e+00
53794,2.844843e+03,-1.300945,-0.888434,-7.843356,3.746078e+04,2.558251e+04,2.258498e+05,1.006086e+00
53795,2.844866e+03,-2.214369,-7.685312,0.180435,6.376312e+04,2.212998e+05,-5.195665e+03,1.006086e+00
53796,2.845253e+03,1.524951,-2.203260,-7.537916,-4.391420e+04,6.344754e+04,2.170703e+05,1.006086e+00
53797,2.845310e+03,6.106676,2.742565,4.380279,-1.758565e+05,-7.897879e+04,-1.261407e+05,1.006086e+00
53798,2.845333e+03,5.731067,5.037723,-2.403375,-1.650406e+05,-1.450740e+05,6.921125e+04,1.006086e+00
53799,2.845355e+03,0.874914,4.840068,6.309379,-2.519546e+04,-1.393825e+05,-1.816952e+05,1.006086e+00
53800,2.845458e+03,-0.717877,2.073043,7.693318,2.067352e+04,-5.969983e+04,-2.215534e+05,1.006086e+00
53801,2.845537e+03,-5.199797,-5.368554,2.853197,1.497467e+05,1.546066e+05,-8.216798e+04,1.006086e+00
53802,2.845617e+03,0.350825,-0.251088,-7.988359,-1.010341e+04,7.231072e+03,2.300565e+05,1.006086e+00
53803,2.845640e+03,-0.537495,1.503356,-7.839070,1.547935e+04,-4.329527e+04,2.257580e+05,1.006086e+00
53804,2.845662e+03,-0.662850,1.128181,7.892264,1.908956e+04,-3.249069e+04,-2.272909e+05,1.006086e+00
53805,2.845662e+03,1.484443,1.412083,-7.733205,-4.275075e+04,-4.066685e+04,2.227101e+05,1.006086e+00
53806,2.845719e+03,2.167432,-7.536496,1.582233,-6.242094e+04,2.170472e+05,-4.556748e+04,1.006086e+00
53807,2.845822e+03,4.726386,1.249910,-6.332377,-1.361199e+05,-3.599742e+04,1.823725e+05,1.006086e+00
53808,2.845844e+03,0.224152,0.272452,-7.992217,-6.455613e+03,-7.846654e+03,2.301768e+05,1.006086e+00
53809,2.846027e+03,-1.424313,-6.567506,-4.340415,4.102169e+04,1.891510e+05,1.250085e+05,1.006086e+00
53810,2.846129e+03,0.613303,-1.363936,-7.858978,-1.766409e+04,3.928347e+04,2.263508e+05,1.006086e+00
53811,2.846152e+03,-7.499176,0.422421,-2.753892,2.159888e+05,-1.216644e+04,7.931669e+04,1.006086e+00
53812,2.846231e+03,6.152782,3.027607,-4.120299,-1.772129e+05,-8.720138e+04,1.186732e+05,1.006086e+00
53813,2.846413e+03,6.657251,-1.068629,4.305698,-1.917488e+05,3.077970e+04,-1.240170e+05,1.006086e+00
53814,2.846436e+03,5.983850,-2.094300,-4.879287,-1.723535e+05,6.032237e+04,1.405387e+05,1.006086e+00
53815,2.846459e+03,6.535751,-1.968626,4.172346,-1.882507e+05,5.670278e+04,-1.201770e+05,1.006086e+00
53816,2.846516e+03,5.343907,2.214408,5.526216,-1.539233e+05,-6.378272e+04,-1.591744e+05,1.006086e+00
53817,2.846561e+03,0.497364,6.485535,-4.657303,-1.432594e+04,-1.868077e+05,1.341478e+05,1.006086e+00
